text,label
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Brown,takes,over,a,team,that,won,an,Eastern,Conference-leading,50,games,and,advajcuf,to,the,conference",28
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,The,Cleveland,Cavaliers,also,formally,introduced,Paul,Silas,as,their,coach,Monday,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",28
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Silas,is,taking,over,a,team,that,lost,65,games,and,will,pin,its,future,on,the,high",28
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Jordan,met,with,the,Sixers,on,Sunday,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",19
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,trucks,were,seen,carrying,the,rods,out,of,their,normal,storage,area,months,ago,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,strike,against,the,North's,nuclear,facilities,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,late,last,year,,when,the,North,evicted,international,inspectors,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Most,Beijing,travel,agencies,have,suspended,tourist,trips,to,the,Middle,East,as,tension,heightens,in,the,Gulf,region,,Thursday,<pad>,<pad>,<pad>",32
"China,International,Travel,Service,,China,Travel,Service,and,China,Youth,Tourism,Service,,have,temporarily,suspended,tours,to,Egypt,and,Turkey,for,Chinese,tourists,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Middle,East,travel,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,8-day,visit,to,Egypt,and,Turkey,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,tours,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,The,only,few,travel,agencies,still,organizing,visits,to,the,Middle,East,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,war,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,war,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,war,breaks,out,between,the,United,States,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Last,Saturday,night,,rebels,in,the,Central,Africa,Republic,,captured,the,airport,in,the,capital,city,of,Bangui,and,the,residence,of,President,Ange-Felix,Patasse,",31
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,former,general,staff,Gen.,Francois,Bozize,,who,staged,a,foiled,coup,bid,in,October,<pad>,<pad>",13
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,coup,d'etat,that,took,place,in,the,Central,Africa,Republic,on,March,15,,2003,<pad>,<pad>",3
"<pad>,the,AU,Central,Organ,of,the,Mechanism,for,Conflict,Prevention,,Management,and,Resolution,will,meet,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",19
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,The,rebels,have,captured,the,country's,main,international,airport,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",31
"<pad>,<pad>,<pad>,<pad>,<pad>,former,general,staff,Gen.,Francois,Bozize,,who,staged,a,foiled,coup,bid,in,October,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Five,Iraqi,civilians,,including,a,woman,,were,killed,Monday,when,their,houses,were,hit,by,a,missile,fired,by,the,US-led,coalition,warplanes",9
"<pad>,<pad>,Five,Iraqi,civilians,,including,a,woman,,were,killed,Monday,when,their,houses,were,hit,by,a,missile,fired,by,the,US-led,coalition,warplanes,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,One,house,was,destroyed,during,the,strike,and,casualties,have,been,removed,from,the,area,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,The,US-led,coalition,forces,launched,a,new,round,of,airstrikes,on,Baghdad,at,2:30,p.m.,(1130GMT),on,Monday,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Iraqi,anti-aircraft,artillery,had,begun,to,fire,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,Iraq,war,,at,least,130,Iraqi,civilians,have,been,reportedly,killed,since,the,war,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,civilian,casualties,in,the,current,Iraq,war,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",9
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,at,least,130,Iraqi,civilians,have,been,reportedly,killed,since,the,war,started,five,days,ago,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",9
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,five,Syrian,bus,passengers,were,killed,and,10,others,were,injured,on,Sunday,morning,when,a,US,missile,hit,the,bus",9
"others,were,injured,on,Sunday,morning,when,a,US,missile,hit,the,bus,they,were,traveling,in,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,10,others,were,injured,on,Sunday,morning,when,a,US,missile,hit,the,bus,they,were,traveling,in,near",17
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,The,vehicle,was,carrying,Syrians,fleeing,the,war,in,Iraq,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Sunday,morning,when,a,US,missile,hit,the,bus,they,were,traveling,in,near,the,Iraqi,border,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,who,has,reached,the,Arctic,,the,Antarctica,and,Mount,Everest,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,1997,,she,successfully,founded,the,China,Polar,Museum,Foundation,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",27
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,the,US-led,coalition,troops,are,reportedly,thrusting,into,Baghdad,and,the,second,Iraqi,city,of,Basra,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,post-conflict,Iraq,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,post-war,Iraq,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,war,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,war,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,US-,led,war,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,post-war,Iraq,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,US-led,war,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,post-war,Iraq,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,war,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,postwar,Iraq,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,war,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,war,broke,out,on,March,20,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,two-day,summit,between,British,Prime,Minister,Tony,Blair,and,US,President,George,W.,Bush,ended,here,Tuesday",19
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,their,first,war,summit,on,March,27,at,Camp,David,,Blair,and,Bush,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",19
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Camp,David,talks,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",19
"reaching,an,agreement,on,UN,role,in,post-war,Iraq,,some,analysts,said,even,before,this,summit,at,Hillsborough,,south,of,Belfast,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",19
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,appointment,by,the,United,Nations,Secretary-,General,of,a,special,adviser,for,Iraq,to,work,with",28
"<pad>,representatives,from,the,Health,Services,and,the,Center,for,Disease,Prevention,and,Control,to,visit,neighboring,Guangdong,Province,on,Thursday,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",32
"<pad>,<pad>,<pad>,Secretary,for,Social,Affairs,and,Culture,Chui,Sai,On,,who,has,been,named,director,of,the,SARS,task,force,by,the,government,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",21
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,The,Central,Jakarta,District,Court,began,Wednesday,the,trial,of,Muslim,cleric,Abu,Bakar,Ba',asyir,who,has,been,in,custody,since,last,October",33
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,trial,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",33
"<pad>,<pad>,<pad>,<pad>,<pad>,Muslim,cleric,Abu,Bakar,Ba',asyir,who,has,been,in,custody,since,last,October,on,charges,of,treason,and,immigration,offenses,<pad>,<pad>,<pad>,<pad>,<pad>",2
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Ba'asyir,,64,,was,arrested,on,preliminary,charges,of,involvement,in,a,series,of,church,bombings,on,the,eve,of",2
"Muslim,cleric,Abu,Bakar,Ba',asyir,who,has,been,in,custody,since,last,October,on,charges,of,treason,and,immigration,offenses,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",5
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Ba'asyir,was,not,officially,charged,with,the,Bali,bombing,last,October,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,the,terrorist,network,in,Southeast,Asia,which,is,widely,blamed,for,the,Bali,bombing,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"of,church,bombings,on,the,eve,of,the,2000,Christmas,and,an,alleged,plot,to,assassinate,Megawati,Soekarnoputri,in,1999,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,He,is,also,charged,with,immigration,offenses,for,having,a,Malaysian,citizenship,since,1993,<pad>,<pad>,<pad>,<pad>,<pad>",5
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Seven,prosecutors,read,in,turn,the,indictment,against,Ba'asyir,at,the,makeshift,court,room,in,the,Meteorology,and,Geophysics,Agency's,office,in",5
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Ba'asyir,was,not,officially,charged,with,the,Bali,bombing,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",5
"<pad>,Ba'asyir,,64,,was,arrested,on,preliminary,charges,of,involvement,in,a,series,of,church,bombings,on,the,eve,of,the,2000,Christmas,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,recent,visit,by,Afghan,President,Hamid,Karzai,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",19
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,British,anti-terror,police,arrested,six,people,altogether,in,Derbyshire,,central,England,,and,London,on,May,2,<pad>,<pad>,<pad>",2
"<pad>,<pad>,<pad>,<pad>,British,Muslim,Omar,Sharif,,who,is,wanted,for,the,April,30,suicide,bomb,attack,in,Israel,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",9
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,blast,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"27,,from,Derby,,was,on,the,run,after,failing,to,blow,himself,up,in,the,attack,on,a,Tel,Aviv,bar,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,who,is,wanted,for,the,April,30,suicide,bomb,attack,in,Israel,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,The,sister,was,also,charged,under,section,62,of,the,Terrorism,Act,which,covers,aiding,and,abetting,acts,of,terrorism",5
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Three,people,were,killed,and,about,50,injured,when,another,Briton,,Asif,Muhammad,Hanif,,21,,from,London,,detonated,explosives",9
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Asif,Muhammad,Hanif,,21,,from,London,,detonated,explosives,strapped,to,his,body,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Three,people,were,killed,and,about,50,injured,when,another,Briton,,Asif,Muhammad,Hanif,,21,,from,London,,detonated,explosives,strapped,to,his,body",17
"<pad>,<pad>,The,other,three,,two,men,and,one,woman,,have,already,been,released,without,charge,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",5
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,All,of,them,were,charged,Thursday,under,Section,38,of,the,Terrorism,Act,2000,,which,covers,failure,to,disclose,information",5
"in,Israel,,were,remanded,in,custody,after,appearing,in,a,London,court,on,Friday,with,charges,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",5
"<pad>,<pad>,<pad>,<pad>,The,other,three,,two,men,and,one,woman,,have,already,been,released,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",25
"<pad>,<pad>,<pad>,<pad>,Sharif,,27,,from,Derby,,was,on,the,run,after,failing,to,blow,himself,up,in,the,attack,on,a,Tel,Aviv,bar,<pad>,<pad>,<pad>,<pad>,<pad>",9
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,death,of,10,hostages,held,by,the,rebel,group,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",9
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,May,5,,10,hostages,held,by,the,FARC,were,killed,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",9
"allow,to,have,its,prisoners,to,be,taken,away,by,enemy,forces,without,a,military,response,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,the,largest,guerrilla,force,in,Colombia,,has,been,fighting,a,war,against,the,government,for,more,than,40,years,,leaving,400,000,<pad>,<pad>,<pad>,<pad>",3
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,more,than,40,years,,leaving,400,000,dead,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",9
"<pad>,<pad>,<pad>,Luis,Devia,,also,known,as,Raul,Reyes,,a,FARC,leader,,in,a,letter,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",24
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Reyes,said,in,his,letter,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",24
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,plunder,charges,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",5
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,the,anti-graft,court,,the,Sandiganbayan,,to,dismiss,the,government,charges,against,him,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",5
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,June,16,the,resumption,of,Estrada's,plunder,case,hearing,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",33
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,detained,for,almost,two,years,at,the,Veterans,Memorial,Medical,Center,in,Metro,Manila,on,plunder",2
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Kostelka,,52,,was,first,deputy,defense,minister,and,an,ex-,general,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",13
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,the,end,of,last,month,,Tvrdik,submitted,his,resignation,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",13
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,defense,minister,to,replace,Jaroslav,Tvrdik,who,resigned,from,the,post,in,late,May,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",13
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Tvrdik,,who,took,over,the,defense,ministry,in,May,2001,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",28
"Tvrdik,,who,took,over,the,defense,ministry,in,May,2001,,also,announced,that,he,would,quit,his,post,in,the,parliament,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",13
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,appointment,marked,the,second,change,of,the,cabinet,post,since,the,Spidla-led,government,came,into,power",28
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,Monday,appointed,Miroslav,Kostelka,as,the,country's,new,defense,minister,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",28
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,the,Spidla-led,government,came,into,power,in,July,2002,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",11
"in,May,2001,,also,announced,that,he,would,quit,his,post,in,the,parliament,and,give,up,his,position,in,the,ruling,party,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",13
"<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,sentence,,there,had,been,speculations,among,analysts,on,whether,Waksal,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>",26
